,Country,Frequency,Time,interest_rate,type_interest,liquidity,liquidity_type,usd_rate,CPI,Share Price Index
1332,Hungary,Monthly,Mar-2022,5.92,Long,300.9402,Narrow Money (M1),342.3561,91.79662,204.9627
1333,Hungary,Monthly,Mar-2022,5.92,Long,213.1039,Broad Money (M3),342.3561,91.79662,204.9627
1334,Hungary,Monthly,Mar-2022,5.9598,Short,300.9402,Narrow Money (M1),342.3561,91.79662,204.9627
1335,Hungary,Monthly,Mar-2022,5.9598,Short,213.1039,Broad Money (M3),342.3561,91.79662,204.9627
1336,Hungary,Monthly,Mar-2022,4.3925,Intermediate,300.9402,Narrow Money (M1),342.3561,91.79662,204.9627
1337,Hungary,Monthly,Mar-2022,4.3925,Intermediate,213.1039,Broad Money (M3),342.3561,91.79662,204.9627
1338,Hungary,Monthly,Apr-2022,6.59,Long,300.1642,Narrow Money (M1),346.4309,91.93393,204.1042
1339,Hungary,Monthly,Apr-2022,6.59,Long,214.469,Broad Money (M3),346.4309,91.93393,204.1042
1340,Hungary,Monthly,Apr-2022,6.3588,Short,300.1642,Narrow Money (M1),346.4309,91.93393,204.1042
1341,Hungary,Monthly,Apr-2022,6.3588,Short,214.469,Broad Money (M3),346.4309,91.93393,204.1042
1342,Hungary,Monthly,Apr-2022,5.1023,Intermediate,300.1642,Narrow Money (M1),346.4309,91.93393,204.1042
1343,Hungary,Monthly,Apr-2022,5.1023,Intermediate,214.469,Broad Money (M3),346.4309,91.93393,204.1042
1344,Hungary,Monthly,May-2022,7.2,Long,300.3177,Narrow Money (M1),363.6232,89.94096,197.1228
1345,Hungary,Monthly,May-2022,7.2,Long,216.5477,Broad Money (M3),363.6232,89.94096,197.1228
1346,Hungary,Monthly,May-2022,6.5677,Short,300.3177,Narrow Money (M1),363.6232,89.94096,197.1228
1347,Hungary,Monthly,May-2022,6.5677,Short,216.5477,Broad Money (M3),363.6232,89.94096,197.1228
1348,Hungary,Monthly,May-2022,5.6919,Intermediate,300.3177,Narrow Money (M1),363.6232,89.94096,197.1228
1349,Hungary,Monthly,May-2022,5.6919,Intermediate,216.5477,Broad Money (M3),363.6232,89.94096,197.1228
1350,Hungary,Monthly,Jun-2022,7.95,Long,300.7683,Narrow Money (M1),375.2346,87.79468,189.5018
1351,Hungary,Monthly,Jun-2022,7.95,Long,218.8676,Broad Money (M3),375.2346,87.79468,189.5018
1352,Hungary,Monthly,Jun-2022,7.4718,Short,300.7683,Narrow Money (M1),375.2346,87.79468,189.5018
1353,Hungary,Monthly,Jun-2022,7.4718,Short,218.8676,Broad Money (M3),375.2346,87.79468,189.5018
1354,Hungary,Monthly,Jun-2022,6.1654,Intermediate,300.7683,Narrow Money (M1),375.2346,87.79468,189.5018
1355,Hungary,Monthly,Jun-2022,6.1654,Intermediate,218.8676,Broad Money (M3),375.2346,87.79468,189.5018
1356,Hungary,Monthly,Jul-2022,8.51,Long,301.9448,Narrow Money (M1),396.8252,87.27576,191.9235
1357,Hungary,Monthly,Jul-2022,8.51,Long,222.894,Broad Money (M3),396.8252,87.27576,191.9235
1358,Hungary,Monthly,Jul-2022,11.0891,Short,301.9448,Narrow Money (M1),396.8252,87.27576,191.9235
1359,Hungary,Monthly,Jul-2022,11.0891,Short,222.894,Broad Money (M3),396.8252,87.27576,191.9235
1360,Hungary,Monthly,Jul-2022,8.6138,Intermediate,301.9448,Narrow Money (M1),396.8252,87.27576,191.9235
1361,Hungary,Monthly,Jul-2022,8.6138,Intermediate,222.894,Broad Money (M3),396.8252,87.27576,191.9235
1362,Hungary,Monthly,Aug-2022,8.19,Long,303.3842,Narrow Money (M1),397.2665,88.68972,204.9279
1363,Hungary,Monthly,Aug-2022,8.19,Long,226.9037,Broad Money (M3),397.2665,88.68972,204.9279
1364,Hungary,Monthly,Aug-2022,11.9617,Short,303.3842,Narrow Money (M1),397.2665,88.68972,204.9279
1365,Hungary,Monthly,Aug-2022,11.9617,Short,226.9037,Broad Money (M3),397.2665,88.68972,204.9279
1366,Hungary,Monthly,Aug-2022,10.2685,Intermediate,303.3842,Narrow Money (M1),397.2665,88.68972,204.9279
1367,Hungary,Monthly,Aug-2022,10.2685,Intermediate,226.9037,Broad Money (M3),397.2665,88.68972,204.9279
1368,Hungary,Monthly,Sep-2022,9.23,Long,302.2601,Narrow Money (M1),407.8182,91.18633,190.3911
1369,Hungary,Monthly,Sep-2022,9.23,Long,228.3594,Broad Money (M3),407.8182,91.18633,190.3911
1370,Hungary,Monthly,Sep-2022,13.1012,Short,302.2601,Narrow Money (M1),407.8182,91.18633,190.3911
1371,Hungary,Monthly,Sep-2022,13.1012,Short,228.3594,Broad Money (M3),407.8182,91.18633,190.3911
1372,Hungary,Monthly,Sep-2022,11.3813,Intermediate,302.2601,Narrow Money (M1),407.8182,91.18633,190.3911
1373,Hungary,Monthly,Sep-2022,11.3813,Intermediate,228.3594,Broad Money (M3),407.8182,91.18633,190.3911
1374,Hungary,Monthly,Oct-2022,10.25,Long,298.3523,Narrow Money (M1),425.5452,89.33565,189.703
1375,Hungary,Monthly,Oct-2022,10.25,Long,226.747,Broad Money (M3),425.5452,89.33565,189.703
1376,Hungary,Monthly,Oct-2022,16.7051,Short,298.3523,Narrow Money (M1),425.5452,89.33565,189.703
1377,Hungary,Monthly,Oct-2022,16.7051,Short,226.747,Broad Money (M3),425.5452,89.33565,189.703
1378,Hungary,Monthly,Oct-2022,14.9451,Intermediate,298.3523,Narrow Money (M1),425.5452,89.33565,189.703
1379,Hungary,Monthly,Oct-2022,14.9451,Intermediate,226.747,Broad Money (M3),425.5452,89.33565,189.703
1380,Hungary,Monthly,Nov-2022,8.81,Long,294.5586,Narrow Money (M1),399.7155,93.50159,209.6727
1381,Hungary,Monthly,Nov-2022,8.81,Long,224.6328,Broad Money (M3),399.7155,93.50159,209.6727
1382,Hungary,Monthly,Nov-2022,15.5245,Short,294.5586,Narrow Money (M1),399.7155,93.50159,209.6727
1383,Hungary,Monthly,Nov-2022,15.5245,Short,224.6328,Broad Money (M3),399.7155,93.50159,209.6727
1384,Hungary,Monthly,Nov-2022,17.5492,Intermediate,294.5586,Narrow Money (M1),399.7155,93.50159,209.6727
1385,Hungary,Monthly,Nov-2022,17.5492,Intermediate,224.6328,Broad Money (M3),399.7155,93.50159,209.6727
1386,Hungary,Monthly,Dec-2022,8.63,Long,289.2422,Narrow Money (M1),384.4373,95.92373,213.3298
1387,Hungary,Monthly,Dec-2022,8.63,Long,221.956,Broad Money (M3),384.4373,95.92373,213.3298
1388,Hungary,Monthly,Dec-2022,16.4548,Short,289.2422,Narrow Money (M1),384.4373,95.92373,213.3298
1389,Hungary,Monthly,Dec-2022,16.4548,Short,221.956,Broad Money (M3),384.4373,95.92373,213.3298
1390,Hungary,Monthly,Dec-2022,17.6403,Intermediate,289.2422,Narrow Money (M1),384.4373,95.92373,213.3298
1391,Hungary,Monthly,Dec-2022,17.6403,Intermediate,221.956,Broad Money (M3),384.4373,95.92373,213.3298
1392,Hungary,Monthly,Jan-2023,7.76,Long,284.7529,Narrow Money (M1),367.3268,99.96898,218.6693
1393,Hungary,Monthly,Jan-2023,7.76,Long,220.7768,Broad Money (M3),367.3268,99.96898,218.6693
1394,Hungary,Monthly,Jan-2023,16.6938,Short,284.7529,Narrow Money (M1),367.3268,99.96898,218.6693
1395,Hungary,Monthly,Jan-2023,16.6938,Short,220.7768,Broad Money (M3),367.3268,99.96898,218.6693
1396,Hungary,Monthly,Jan-2023,17.4821,Intermediate,284.7529,Narrow Money (M1),367.3268,99.96898,218.6693
1397,Hungary,Monthly,Jan-2023,17.4821,Intermediate,220.7768,Broad Money (M3),367.3268,99.96898,218.6693
1398,Hungary,Monthly,Feb-2023,8.23,Long,281.5098,Narrow Money (M1),359.1925,103.1743,216.505
1399,Hungary,Monthly,Feb-2023,8.23,Long,223.5141,Broad Money (M3),359.1925,103.1743,216.505
1400,Hungary,Monthly,Feb-2023,17.0341,Short,281.5098,Narrow Money (M1),359.1925,103.1743,216.505
1401,Hungary,Monthly,Feb-2023,17.0341,Short,223.5141,Broad Money (M3),359.1925,103.1743,216.505
1402,Hungary,Monthly,Feb-2023,17.7421,Intermediate,281.5098,Narrow Money (M1),359.1925,103.1743,216.505
1403,Hungary,Monthly,Feb-2023,17.7421,Intermediate,223.5141,Broad Money (M3),359.1925,103.1743,216.505
1404,Hungary,Monthly,Mar-2023,8.54,Long,278.2436,Narrow Money (M1),359.9139,103.4511,202.2132
1405,Hungary,Monthly,Mar-2023,8.54,Long,224.1718,Broad Money (M3),359.9139,103.4511,202.2132
1406,Hungary,Monthly,Mar-2023,15.8257,Short,278.2436,Narrow Money (M1),359.9139,103.4511,202.2132
1407,Hungary,Monthly,Mar-2023,15.8257,Short,224.1718,Broad Money (M3),359.9139,103.4511,202.2132
1408,Hungary,Monthly,Mar-2023,17.6747,Intermediate,278.2436,Narrow Money (M1),359.9139,103.4511,202.2132
1409,Hungary,Monthly,Mar-2023,17.6747,Intermediate,224.1718,Broad Money (M3),359.9139,103.4511,202.2132
1410,Hungary,Monthly,Apr-2023,8.35,Long,276.3622,Narrow Money (M1),343.0385,106.8577,208.19
1411,Hungary,Monthly,Apr-2023,8.35,Long,222.1098,Broad Money (M3),343.0385,106.8577,208.19
1412,Hungary,Monthly,Apr-2023,17.1161,Short,276.3622,Narrow Money (M1),343.0385,106.8577,208.19
1413,Hungary,Monthly,Apr-2023,17.1161,Short,222.1098,Broad Money (M3),343.0385,106.8577,208.19
1414,Hungary,Monthly,Apr-2023,17.8314,Intermediate,276.3622,Narrow Money (M1),343.0385,106.8577,208.19
1415,Hungary,Monthly,Apr-2023,17.8314,Intermediate,222.1098,Broad Money (M3),343.0385,106.8577,208.19
1416,Hungary,Monthly,May-2023,7.78,Long,274.9448,Narrow Money (M1),342.767,107.2652,220.9081
1417,Hungary,Monthly,May-2023,7.78,Long,221.0712,Broad Money (M3),342.767,107.2652,220.9081
1418,Hungary,Monthly,May-2023,14.8287,Short,274.9448,Narrow Money (M1),342.767,107.2652,220.9081
1419,Hungary,Monthly,May-2023,14.8287,Short,221.0712,Broad Money (M3),342.767,107.2652,220.9081
1420,Hungary,Monthly,May-2023,17.3508,Intermediate,274.9448,Narrow Money (M1),342.767,107.2652,220.9081
1421,Hungary,Monthly,May-2023,17.3508,Intermediate,221.0712,Broad Money (M3),342.767,107.2652,220.9081
1422,Hungary,Monthly,Jun-2023,7.2,Long,273.0147,Narrow Money (M1),342.1487,108.1305,235.7857
1423,Hungary,Monthly,Jun-2023,7.2,Long,219.3537,Broad Money (M3),342.1487,108.1305,235.7857
1424,Hungary,Monthly,Jun-2023,15.9426,Short,273.0147,Narrow Money (M1),342.1487,108.1305,235.7857
1425,Hungary,Monthly,Jun-2023,15.9426,Short,219.3537,Broad Money (M3),342.1487,108.1305,235.7857
1426,Hungary,Monthly,Jun-2023,16.0434,Intermediate,273.0147,Narrow Money (M1),342.1487,108.1305,235.7857
1427,Hungary,Monthly,Jun-2023,16.0434,Intermediate,219.3537,Broad Money (M3),342.1487,108.1305,235.7857
1428,Iceland,Annual,2020,2.466667,Long,143.9356,Narrow Money (M1),135.3821,105.8674,132.5601
1429,Iceland,Annual,2020,2.466667,Long,117.634,Broad Money (M3),135.3821,105.8674,132.5601
1430,Iceland,Annual,2020,2.006667,Short,143.9356,Narrow Money (M1),135.3821,105.8674,132.5601
1431,Iceland,Annual,2020,2.006667,Short,117.634,Broad Money (M3),135.3821,105.8674,132.5601
1432,Iceland,Annual,2020,0.65,Intermediate,143.9356,Narrow Money (M1),135.3821,105.8674,132.5601
1433,Iceland,Annual,2020,0.65,Intermediate,117.634,Broad Money (M3),135.3821,105.8674,132.5601
1434,Iceland,Annual,2021,3.3875,Long,175.6838,Narrow Money (M1),126.9501,109.9254,202.2635
1435,Iceland,Annual,2021,3.3875,Long,128.6014,Broad Money (M3),126.9501,109.9254,202.2635
1436,Iceland,Annual,2021,1.789167,Short,175.6838,Narrow Money (M1),126.9501,109.9254,202.2635
1437,Iceland,Annual,2021,1.789167,Short,128.6014,Broad Money (M3),126.9501,109.9254,202.2635
1438,Iceland,Annual,2021,1.88,Intermediate,175.6838,Narrow Money (M1),126.9501,109.9254,202.2635
1439,Iceland,Annual,2021,1.88,Intermediate,128.6014,Broad Money (M3),126.9501,109.9254,202.2635
1440,Iceland,Quarterly,Q1-2020,2.78,Long,128.5986,Narrow Money (M1),128.275,112.1141,126.3142
1441,Iceland,Quarterly,Q1-2020,2.78,Long,112.9444,Broad Money (M3),128.275,112.1141,126.3142
1442,Iceland,Quarterly,Q1-2020,3.173333,Short,128.5986,Narrow Money (M1),128.275,112.1141,126.3142
1443,Iceland,Quarterly,Q1-2020,3.173333,Short,112.9444,Broad Money (M3),128.275,112.1141,126.3142
1444,Iceland,Quarterly,Q1-2020,1.55,Intermediate,128.5986,Narrow Money (M1),128.275,112.1141,126.3142
1445,Iceland,Quarterly,Q1-2020,1.55,Intermediate,112.9444,Broad Money (M3),128.275,112.1141,126.3142
1446,Iceland,Quarterly,Q2-2020,2.09,Long,139.3753,Narrow Money (M1),141.2417,104.9142,123.5977
1447,Iceland,Quarterly,Q2-2020,2.09,Long,116.288,Broad Money (M3),141.2417,104.9142,123.5977
1448,Iceland,Quarterly,Q2-2020,1.906667,Short,139.3753,Narrow Money (M1),141.2417,104.9142,123.5977
1449,Iceland,Quarterly,Q2-2020,1.906667,Short,116.288,Broad Money (M3),141.2417,104.9142,123.5977
1450,Iceland,Quarterly,Q2-2020,0.8,Intermediate,139.3753,Narrow Money (M1),141.2417,104.9142,123.5977
1451,Iceland,Quarterly,Q2-2020,0.8,Intermediate,116.288,Broad Money (M3),141.2417,104.9142,123.5977
1452,Iceland,Quarterly,Q3-2020,2.346667,Long,149.8744,Narrow Money (M1),137.5377,102.4686,132.3444
1453,Iceland,Quarterly,Q3-2020,2.346667,Long,119.5245,Broad Money (M3),137.5377,102.4686,132.3444
1454,Iceland,Quarterly,Q3-2020,1.56,Short,149.8744,Narrow Money (M1),137.5377,102.4686,132.3444
1455,Iceland,Quarterly,Q3-2020,1.56,Short,119.5245,Broad Money (M3),137.5377,102.4686,132.3444
1456,Iceland,Quarterly,Q3-2020,0.81,Intermediate,149.8744,Narrow Money (M1),137.5377,102.4686,132.3444
1457,Iceland,Quarterly,Q3-2020,0.81,Intermediate,119.5245,Broad Money (M3),137.5377,102.4686,132.3444
1458,Iceland,Quarterly,Q4-2020,2.65,Long,157.8941,Narrow Money (M1),134.4741,103.9725,147.984
1459,Iceland,Quarterly,Q4-2020,2.65,Long,121.779,Broad Money (M3),134.4741,103.9725,147.984
1460,Iceland,Quarterly,Q4-2020,1.386667,Short,157.8941,Narrow Money (M1),134.4741,103.9725,147.984
1461,Iceland,Quarterly,Q4-2020,1.386667,Short,121.779,Broad Money (M3),134.4741,103.9725,147.984
1462,Iceland,Quarterly,Q4-2020,0.65,Intermediate,157.8941,Narrow Money (M1),134.4741,103.9725,147.984
1463,Iceland,Quarterly,Q4-2020,0.65,Intermediate,121.779,Broad Money (M3),134.4741,103.9725,147.984
1464,Iceland,Quarterly,Q1-2021,2.993333,Long,164.5575,Narrow Money (M1),128.026,107.1989,179.0672
1465,Iceland,Quarterly,Q1-2021,2.993333,Long,124.1313,Broad Money (M3),128.026,107.1989,179.0672
1466,Iceland,Quarterly,Q1-2021,1.38,Short,164.5575,Narrow Money (M1),128.026,107.1989,179.0672
1467,Iceland,Quarterly,Q1-2021,1.38,Short,124.1313,Broad Money (M3),128.026,107.1989,179.0672
1468,Iceland,Quarterly,Q1-2021,0.65,Intermediate,164.5575,Narrow Money (M1),128.026,107.1989,179.0672
1469,Iceland,Quarterly,Q1-2021,0.65,Intermediate,124.1313,Broad Money (M3),128.026,107.1989,179.0672
1470,Iceland,Quarterly,Q2-2021,3.28,Long,172.4438,Narrow Money (M1),123.5916,111.2864,191.4798
1471,Iceland,Quarterly,Q2-2021,3.28,Long,126.7539,Broad Money (M3),123.5916,111.2864,191.4798
1472,Iceland,Quarterly,Q2-2021,1.516667,Short,172.4438,Narrow Money (M1),123.5916,111.2864,191.4798
1473,Iceland,Quarterly,Q2-2021,1.516667,Short,126.7539,Broad Money (M3),123.5916,111.2864,191.4798
1474,Iceland,Quarterly,Q2-2021,0.88,Intermediate,172.4438,Narrow Money (M1),123.5916,111.2864,191.4798
1475,Iceland,Quarterly,Q2-2021,0.88,Intermediate,126.7539,Broad Money (M3),123.5916,111.2864,191.4798
1476,Iceland,Quarterly,Q3-2021,3.39,Long,179.8203,Narrow Money (M1),126.2727,110.9645,211.9906
1477,Iceland,Quarterly,Q3-2021,3.39,Long,129.9364,Broad Money (M3),126.2727,110.9645,211.9906
1478,Iceland,Quarterly,Q3-2021,1.783333,Short,179.8203,Narrow Money (M1),126.2727,110.9645,211.9906
1479,Iceland,Quarterly,Q3-2021,1.783333,Short,129.9364,Broad Money (M3),126.2727,110.9645,211.9906
1480,Iceland,Quarterly,Q3-2021,1.13,Intermediate,179.8203,Narrow Money (M1),126.2727,110.9645,211.9906
1481,Iceland,Quarterly,Q3-2021,1.13,Intermediate,129.9364,Broad Money (M3),126.2727,110.9645,211.9906
1482,Iceland,Quarterly,Q4-2021,3.886667,Long,185.9134,Narrow Money (M1),129.9099,110.2519,226.5166
1483,Iceland,Quarterly,Q4-2021,3.886667,Long,133.584,Broad Money (M3),129.9099,110.2519,226.5166
1484,Iceland,Quarterly,Q4-2021,2.476667,Short,185.9134,Narrow Money (M1),129.9099,110.2519,226.5166
1485,Iceland,Quarterly,Q4-2021,2.476667,Short,133.584,Broad Money (M3),129.9099,110.2519,226.5166
1486,Iceland,Quarterly,Q4-2021,1.88,Intermediate,185.9134,Narrow Money (M1),129.9099,110.2519,226.5166
1487,Iceland,Quarterly,Q4-2021,1.88,Intermediate,133.584,Broad Money (M3),129.9099,110.2519,226.5166
1488,Iceland,Quarterly,Q1-2022,4.69,Long,189.441,Narrow Money (M1),128.1093,113.3017,224.5231
1489,Iceland,Quarterly,Q1-2022,4.69,Long,136.9165,Broad Money (M3),128.1093,113.3017,224.5231
1490,Iceland,Quarterly,Q1-2022,3.25,Short,189.441,Narrow Money (M1),128.1093,113.3017,224.5231
1491,Iceland,Quarterly,Q1-2022,3.25,Short,136.9165,Broad Money (M3),128.1093,113.3017,224.5231
1492,Iceland,Quarterly,Q1-2022,2.63,Intermediate,189.441,Narrow Money (M1),128.1093,113.3017,224.5231
1493,Iceland,Quarterly,Q1-2022,2.63,Intermediate,136.9165,Broad Money (M3),128.1093,113.3017,224.5231
1494,Iceland,Quarterly,Q2-2022,5.473333,Long,189.7094,Narrow Money (M1),130.5224,116.234,212.2251
1495,Iceland,Quarterly,Q2-2022,5.473333,Long,140.0786,Broad Money (M3),130.5224,116.234,212.2251
1496,Iceland,Quarterly,Q2-2022,4.726666,Short,189.7094,Narrow Money (M1),130.5224,116.234,212.2251
1497,Iceland,Quarterly,Q2-2022,4.726666,Short,140.0786,Broad Money (M3),130.5224,116.234,212.2251
1498,Iceland,Quarterly,Q2-2022,4.63,Intermediate,189.7094,Narrow Money (M1),130.5224,116.234,212.2251
1499,Iceland,Quarterly,Q2-2022,4.63,Intermediate,140.0786,Broad Money (M3),130.5224,116.234,212.2251
1500,Iceland,Quarterly,Q3-2022,5.805,Long,188.7037,Narrow Money (M1),138.9283,115.47,208.1386
1501,Iceland,Quarterly,Q3-2022,5.805,Long,143.276,Broad Money (M3),138.9283,115.47,208.1386
1502,Iceland,Quarterly,Q3-2022,6.026667,Short,188.7037,Narrow Money (M1),138.9283,115.47,208.1386
1503,Iceland,Quarterly,Q3-2022,6.026667,Short,143.276,Broad Money (M3),138.9283,115.47,208.1386
1504,Iceland,Quarterly,Q3-2022,5.38,Intermediate,188.7037,Narrow Money (M1),138.9283,115.47,208.1386
1505,Iceland,Quarterly,Q3-2022,5.38,Intermediate,143.276,Broad Money (M3),138.9283,115.47,208.1386
1506,Iceland,Monthly,Jan-2020,3.09,Long,125.2877,Narrow Money (M1),123.3478,113.8362,134.8208
1507,Iceland,Monthly,Jan-2020,3.09,Long,111.9834,Broad Money (M3),123.3478,113.8362,134.8208
1508,Iceland,Monthly,Jan-2020,3.66,Short,125.2877,Narrow Money (M1),123.3478,113.8362,134.8208
1509,Iceland,Monthly,Jan-2020,3.66,Short,111.9834,Broad Money (M3),123.3478,113.8362,134.8208
1510,Iceland,Monthly,Jan-2020,2.8,Intermediate,125.2877,Narrow Money (M1),123.3478,113.8362,134.8208
1511,Iceland,Monthly,Jan-2020,2.8,Intermediate,111.9834,Broad Money (M3),123.3478,113.8362,134.8208
1512,Iceland,Monthly,Feb-2020,2.83,Long,128.5177,Narrow Money (M1),126.75,113.5769,132.18
1513,Iceland,Monthly,Feb-2020,2.83,Long,112.9041,Broad Money (M3),126.75,113.5769,132.18
1514,Iceland,Monthly,Feb-2020,3.43,Short,128.5177,Narrow Money (M1),126.75,113.5769,132.18
1515,Iceland,Monthly,Feb-2020,3.43,Short,112.9041,Broad Money (M3),126.75,113.5769,132.18
1516,Iceland,Monthly,Feb-2020,2.55,Intermediate,128.5177,Narrow Money (M1),126.75,113.5769,132.18
1517,Iceland,Monthly,Feb-2020,2.55,Intermediate,112.9041,Broad Money (M3),126.75,113.5769,132.18
1518,Iceland,Monthly,Mar-2020,2.42,Long,131.9903,Narrow Money (M1),134.7273,108.9292,111.9417
1519,Iceland,Monthly,Mar-2020,2.42,Long,113.9457,Broad Money (M3),134.7273,108.9292,111.9417
1520,Iceland,Monthly,Mar-2020,2.43,Short,131.9903,Narrow Money (M1),134.7273,108.9292,111.9417
1521,Iceland,Monthly,Mar-2020,2.43,Short,113.9457,Broad Money (M3),134.7273,108.9292,111.9417
1522,Iceland,Monthly,Mar-2020,1.55,Intermediate,131.9903,Narrow Money (M1),134.7273,108.9292,111.9417
1523,Iceland,Monthly,Mar-2020,1.55,Intermediate,113.9457,Broad Money (M3),134.7273,108.9292,111.9417
1524,Iceland,Monthly,Apr-2020,2.18,Long,135.5786,Narrow Money (M1),144.2273,103.8489,117.5135
1525,Iceland,Monthly,Apr-2020,2.18,Long,115.092,Broad Money (M3),144.2273,103.8489,117.5135
1526,Iceland,Monthly,Apr-2020,2.43,Short,135.5786,Narrow Money (M1),144.2273,103.8489,117.5135
1527,Iceland,Monthly,Apr-2020,2.43,Short,115.092,Broad Money (M3),144.2273,103.8489,117.5135
1528,Iceland,Monthly,Apr-2020,1.55,Intermediate,135.5786,Narrow Money (M1),144.2273,103.8489,117.5135
1529,Iceland,Monthly,Apr-2020,1.55,Intermediate,115.092,Broad Money (M3),144.2273,103.8489,117.5135
1530,Iceland,Monthly,May-2020,1.94,Long,139.3252,Narrow Money (M1),143.9524,103.9155,123.6763
1531,Iceland,Monthly,May-2020,1.94,Long,116.294,Broad Money (M3),143.9524,103.9155,123.6763
1532,Iceland,Monthly,May-2020,1.66,Short,139.3252,Narrow Money (M1),143.9524,103.9155,123.6763
1533,Iceland,Monthly,May-2020,1.66,Short,116.294,Broad Money (M3),143.9524,103.9155,123.6763
1534,Iceland,Monthly,May-2020,0.79,Intermediate,139.3252,Narrow Money (M1),143.9524,103.9155,123.6763
1535,Iceland,Monthly,May-2020,0.79,Intermediate,116.294,Broad Money (M3),143.9524,103.9155,123.6763
1536,Iceland,Monthly,Jun-2020,2.15,Long,143.2222,Narrow Money (M1),135.5455,106.9782,129.6034
1537,Iceland,Monthly,Jun-2020,2.15,Long,117.4781,Broad Money (M3),135.5455,106.9782,129.6034
1538,Iceland,Monthly,Jun-2020,1.63,Short,143.2222,Narrow Money (M1),135.5455,106.9782,129.6034
1539,Iceland,Monthly,Jun-2020,1.63,Short,117.4781,Broad Money (M3),135.5455,106.9782,129.6034
1540,Iceland,Monthly,Jun-2020,0.8,Intermediate,143.2222,Narrow Money (M1),135.5455,106.9782,129.6034
1541,Iceland,Monthly,Jun-2020,0.8,Intermediate,117.4781,Broad Money (M3),135.5455,106.9782,129.6034
1542,Iceland,Monthly,Jul-2020,2.14,Long,146.8309,Narrow Money (M1),138.1304,103.0975,131.6796
1543,Iceland,Monthly,Jul-2020,2.14,Long,118.5918,Broad Money (M3),138.1304,103.0975,131.6796
1544,Iceland,Monthly,Jul-2020,1.53,Short,146.8309,Narrow Money (M1),138.1304,103.0975,131.6796
1545,Iceland,Monthly,Jul-2020,1.53,Short,118.5918,Broad Money (M3),138.1304,103.0975,131.6796
1546,Iceland,Monthly,Jul-2020,0.8,Intermediate,146.8309,Narrow Money (M1),138.1304,103.0975,131.6796
1547,Iceland,Monthly,Jul-2020,0.8,Intermediate,118.5918,Broad Money (M3),138.1304,103.0975,131.6796
1548,Iceland,Monthly,Aug-2020,2.43,Long,149.9385,Narrow Money (M1),136.619,102.1291,131.8731
1549,Iceland,Monthly,Aug-2020,2.43,Long,119.5895,Broad Money (M3),136.619,102.1291,131.8731
1550,Iceland,Monthly,Aug-2020,1.59,Short,149.9385,Narrow Money (M1),136.619,102.1291,131.8731
1551,Iceland,Monthly,Aug-2020,1.59,Short,119.5895,Broad Money (M3),136.619,102.1291,131.8731
1552,Iceland,Monthly,Aug-2020,0.84,Intermediate,149.9385,Narrow Money (M1),136.619,102.1291,131.8731
